"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC113725964",284.353090621289,1.80751545546925,0.434694500621497,4.15812818631243,3.20865964888499e-05,0.0236692126766083
"LOC113736549",367.643317911701,-1.69729351532321,0.408099962039108,-4.15901414654031,3.19624106124831e-05,0.0236692126766083
"LOC113694060",429.117922628102,-1.33065642361871,0.320523478208781,-4.15150999563268,3.30288836466045e-05,0.0239442322532548
"LOC113704336",17.6475616213269,7.48576952392079,1.80876029078962,4.13861889938597,3.49402783552826e-05,0.0247052909165975
"LOC113716139",221.647208745963,6.71433805685024,1.62316619018936,4.13656845333067,3.52538220323888e-05,0.0247052909165975
"LOC113733017",120.093281122842,1.13168403526147,0.274427738782485,4.12379608665748,3.7267885420413e-05,0.0253145591594616
"LOC140013317",280.823437310567,1.20170755597763,0.29155199461555,4.12176070879653,3.75987643679339e-05,0.0253145591594616
"LOC113734953",46.806889187797,3.04314273048143,0.738672813996568,4.11974377940972,3.79293939412106e-05,0.0253145591594616
"LOC113734697",80.3832839850871,4.56643482282262,1.11184624841736,4.10707400355277,4.00702876302271e-05,0.0262287013925362
"LOC113703724",108.713139766701,3.3730321492786,0.821820368653241,4.10434235744992,4.05466642213441e-05,0.0262287013925362
"LOC113742177",326.880632990471,1.31735931886598,0.322112159580372,4.08975345911236,4.31831950744843e-05,0.0275109667166188
"LOC113725578",15.1178308096557,7.05457838252272,1.73255929449556,4.07176735880585,4.66577673824543e-05,0.0288622789404363
"LOC113690290",32.4604717690869,9.18251508740495,2.25522055590103,4.07167053500727,4.66771700228237e-05,0.0288622789404363
"LOC113706977",26.4617495018805,6.95412072156062,1.7181968760116,4.04733637841493,5.1803769858144e-05,0.0315680161047156
"LOC113701129",303.72550626978,2.2947719277366,0.570147021915933,4.02487751321616,5.70049784987695e-05,0.0342412618705395
"LOC113726491",17.3783001202002,7.28168244547554,1.82263753124744,3.99513469937812,6.46574812792348e-05,0.034854527119846
"LOC113733242",30.75548479032,4.16978338342742,1.04030523682817,4.00823069596463,6.11753463781734e-05,0.034854527119846
"LOC113725345",201.20192355044,1.90826030919519,0.477591380824052,3.99559201822825,6.45327850364014e-05,0.034854527119846
"LOC113734852",16.0538027381535,7.14666867722244,1.78521414582927,4.00325568443369,6.24767167980684e-05,0.034854527119846
"LOC113687841",19.8172149256417,7.0318340735741,1.75542068410968,4.0057828514995,6.18124161293467e-05,0.034854527119846
"LOC113691863",133.439414050656,-1.30046008061423,0.324155623539354,-4.01183871627743,6.02476565453934e-05,0.034854527119846
"LOC113708911",72.9599911197151,-6.29460038086,1.56772877595825,-4.01510801956959,5.9418574932412e-05,0.034854527119846
"LOC113709875",18.0639893945861,6.26562263138566,1.56593931589172,4.00119121335024,6.30244014477381e-05,0.034854527119846
"LOC113733475",28.5963141543678,5.33493679919144,1.33985947583536,3.98171367625347,6.84201723911244e-05,0.035516827018884
"LOC113736347",30.6674905346163,3.32070885891827,0.833953624696405,3.98188671477644,6.83703675698426e-05,0.035516827018884
"LOC113738478",707.034945005057,1.38200850465129,0.347084730947792,3.9817611707591,6.84064988657833e-05,0.035516827018884
"LOC113711055",20.2580614346085,8.2419700471226,2.08456453850561,3.95380900657128,7.69168159675397e-05,0.0389653176022547
"LOC113739421",24.0588485572296,5.69501015097929,1.44309178757571,3.94639495561574,7.93367046003631e-05,0.0397127430753746
"LOC113725882",42.4089653714752,3.55185192155046,0.90260703701034,3.93510329070232,8.31609230636416e-05,0.0411372627300816
"LOC113742549",586.959739327212,1.06327705854073,0.271156664322363,3.92126470945467,8.80854328575604e-05,0.0427368992173658
"LOC113738674",96.3912022040899,-5.74939493864579,1.46766923505256,-3.91736421349726,8.95224417849247e-05,0.0427744330651219
"LOC113699583",14.8328297046787,7.36763803516074,1.88442596645325,3.90975191719931,9.23909582919329e-05,0.043649018239336
"LOC113731182",780.811122890021,1.42606353872469,0.365455745725854,3.90215109600287,9.53416096685563e-05,0.044542540685931
"LOC113727510",14.3322300148316,6.58458000726954,1.70016332135192,3.87291028136853,0.000107543424621251,0.0489618296461221
"LOC140009349",19.5321186130201,7.00504512995181,1.80952115118145,3.87121483790238,0.000108294293459447,0.0489618296461221
"LOC113736675",269.306974294324,1.81684447509921,0.470224132704365,3.86378398881853,0.000111643958364183,0.0498166830200298
"LOC113695269",107.704315371039,-1.30907365805576,0.338980169645312,-3.86180011481348,0.000112554638545029,0.0498166830200298
